,id,Statement,Image,Web,Category,Date,Label,clean,clean_joined
19694,24757,RRB JE final answer keys 2019 released for first stage CBT at rrbcdg.gov.in | Check now,https://www.thestatesman.com/wp-content/uploads/2019/07/iStock-1136591568-1.jpg,THESTATESMAN,TERROR,Jul-19,TRUE,"['rrb', 'final', 'answer', 'keys', 'released', 'stage', 'cbt', 'rrbcdg', 'gov', 'check']",rrb final answer keys released stage cbt rrbcdg gov check
28699,43248,"Fact Check: No, PM Modi Has Not Announced Lockdown In Five States As Claimed By A Viral Video",https://thelogicalindian.com/h-upload/2020/11/27/500x300_186193-locweb.jpg,THELOGICALINDIAN,COVID-19,20-Nov,Fake,"['fact', 'check', 'modi', 'announced', 'lockdown', 'states', 'claimed', 'viral', 'video']",fact check modi announced lockdown states claimed viral video
27516,48926,Who Is Sambhaji Bhide & Why PM Narendra Modi Admires Him, https://www.thestatesman.com/wp-content/uploads/2020/11/QT-Rahul-Gandhi.jpg,AUGMENT,GOVERNMENT,,Fake,"['sambhaji', 'bhide', 'narendra', 'modi', 'admires']",sambhaji bhide narendra modi admires
34447,5646,"Army draft policy for rehab of local militants pending with govt, says senior Army officer","https://images.indianexpress.com/2020/10/army-2.jpg?resize=450,250",INDIANEXPRESS,TERROR,Oct-20,TRUE,"['army', 'draft', 'policy', 'rehab', 'local', 'militants', 'pending', 'govt', 'says', 'senior', 'army', 'officer']",army draft policy rehab local militants pending govt says senior army officer
50885,1052,"IndiaÛªs Covid tally crosses 66.85 lakh, death toll surpasses 1.03 lakh",https://www.thestatesman.com/wp-content/uploads/2020/09/corona-1.jpg,THESTATESMAN,COVID-19,Sep-20,TRUE,"['india', 'ûªs', 'covid', 'tally', 'crosses', 'lakh', 'death', 'toll', 'surpasses', 'lakh']",india ûªs covid tally crosses lakh death toll surpasses lakh
48243,2948,"With spike of 70,496 cases, India's COVID-19 tally crosses 69-lakh mark","https://imgk.timesnownews.com/story/Ahmedabad-covid-19-repr-AP.jpg?tr=w-100,h-75",TIMESNOW,COVID-19,Oct-20,TRUE,"['spike', 'cases', 'india', 'covid', 'tally', 'crosses', 'lakh', 'mark']",spike cases india covid tally crosses lakh mark
27127,47268,The NOTA story of 2018 Karnataka elections, https://www.thestatesman.com/wp-content/uploads/2020/06/rs.jpg,AUGMENT,POLITICS,,Fake,"['nota', 'story', 'karnataka', 'elections']",nota story karnataka elections
14380,33519,"Andhra Pradesh: YSRCP govt sets up Special Enforcement Bureau to crack down on illegal sale of liquor, sand",https://www.thestatesman.com/wp-content/uploads/2020/05/ysr.jpg,THESTATEMAN,GOVERNMENT,May-20,TRUE,"['andhra', 'pradesh', 'ysrcp', 'govt', 'sets', 'special', 'enforcement', 'bureau', 'crack', 'illegal', 'sale', 'liquor', 'sand']",andhra pradesh ysrcp govt sets special enforcement bureau crack illegal sale liquor sand
42955,50967,UP govt approved estimated budget of Rs 1.33 cr NOT Rs 133 cr for âDeepotsavâ; media misreports,https://static.theprint.in/wp-content/uploads/2019/03/D2p_xBOUcAARTYf-e1570877260673-324x235.jpg,AUGMENT,COVID-19,,Fake,"['govt', 'approved', 'estimated', 'budget', 'deepotsavâ', 'media', 'misreports']",govt approved estimated budget deepotsavâ media misreports
23071,5274,RBI Governor Shaktikanta Das tests positive for COVID-19,"https://images.indianexpress.com/2020/10/shaktikanta-das-2.jpg?resize=450,250",INDIANEXPRESS,COVID-19,Oct-20,TRUE,"['rbi', 'governor', 'shaktikanta', 'das', 'tests', 'positive', 'covid']",rbi governor shaktikanta das tests positive covid
45241,5003,"After ScindiaÕs slip of tongue, Congress assures him of party win in MP bypolls","https://images.indianexpress.com/2020/06/scindia-1200-2.jpg?resize=450,250",INDIANEXPRESS,ELECTION,Jun-20,TRUE,"['scindiaõs', 'slip', 'tongue', 'congress', 'assures', 'party', 'win', 'bypolls']",scindiaõs slip tongue congress assures party win bypolls
16633,53119,Fact Check: Has NEET(UG)-2020 been postponed to August? Here?s the truth. Will Iockdown be for three months? Here is the fact check,https://newsmobile.in/wp-content/uploads/2020/03/e25ec3f9-fadf-486a-80ab-e24db6d4b658.jpg,AUGMENT,MISLEADING,,Fake,"['fact', 'check', 'neet', 'postponed', 'august', 'truth', 'iockdown', 'months', 'fact', 'check']",fact check neet postponed august truth iockdown months fact check
4760,23739,BJP sends notice to Rudrapur MLA for making derogatory remarks against Muslims,https://www.thestatesman.com/wp-content/uploads/2019/10/16195389_1804365163160242_3271946665436543580_n.jpg,THESTATESMAN,ELECTION,Oct-19,TRUE,"['bjp', 'sends', 'notice', 'rudrapur', 'mla', 'making', 'derogatory', 'remarks', 'muslims']",bjp sends notice rudrapur mla making derogatory remarks muslims
31870,46175,"Shashi Tharoor tweets photo of Jawaharlal Nehru, Indira Gandhi in Soviet...", https://static.theprint.in/wp-content/uploads/2019/05/20190530204L-324x235.jpg,AUGMENT,GOVERNMENT,,Fake,"['shashi', 'tharoor', 'tweets', 'photo', 'jawaharlal', 'nehru', 'indira', 'gandhi', 'soviet']",shashi tharoor tweets photo jawaharlal nehru indira gandhi soviet
7533,36516,"Priyanka Vadra wonï¿½t make a difference, SP-BSP alliance a false alarm, says UP CM Adityanath",https://static.theprint.in/wp-content/uploads/2018/11/adityanath-324x235.jpg,THEPRINT,GOVERNMENT,Nov-18,TRUE,"['priyanka', 'vadra', 'wonï', 'difference', 'bsp', 'alliance', 'false', 'alarm', 'says', 'adityanath']",priyanka vadra wonï difference bsp alliance false alarm says adityanath
6009,30228,Why high shipping rates are a new headwind for global economy,https://static.theprint.in/wp-content/uploads/2020/06/Untitled-design-2020-06-25T201304.270-324x235.jpg,THEPRINT,POLITICS,Jun-20,TRUE,"['high', 'shipping', 'rates', 'new', 'headwind', 'global', 'economy']",high shipping rates new headwind global economy
52083,23924,Organisation of Islamic Cooperation asks India to ÔrescindÕ its actions in Kashmir,https://www.thestatesman.com/wp-content/uploads/2019/09/000_1JN1ZY.jpg,THESTATESMAN,TERROR,Sep-19,TRUE,"['organisation', 'islamic', 'cooperation', 'asks', 'india', 'ôrescindõ', 'actions', 'kashmir']",organisation islamic cooperation asks india ôrescindõ actions kashmir
52474,30819,"Pained by loss of lives, says PM Modi on Shivamogga explosion incident",https://static.theprint.in/wp-content/uploads/2020/09/modi2-324x235.png,THEPRINT,POLITICS,Sep-20,TRUE,"['pained', 'loss', 'lives', 'says', 'modi', 'shivamogga', 'explosion', 'incident']",pained loss lives says modi shivamogga explosion incident
34642,45414,Fake Twitter Account Masquerading As A Foreigner Behind Viral Durga..., https://newsmobile.in/wp-content/uploads/2020/06/Coronavirus_FAKE.jpg,AUGMENT,GOVERNMENT,,Fake,"['fake', 'twitter', 'account', 'masquerading', 'foreigner', 'viral', 'durga']",fake twitter account masquerading foreigner viral durga
51498,29182,"James Bond, defence deal and the govt  Not a spy movie but Rafale debate in Lok Sabha",https://static.theprint.in/wp-content/uploads/2019/01/arun-jaitley-324x235.jpg,THEPRINT,ELECTION,Jan-19,TRUE,"['james', 'bond', 'defence', 'deal', 'govt', 'spy', 'movie', 'rafale', 'debate', 'lok', 'sabha']",james bond defence deal govt spy movie rafale debate lok sabha
54720,9947,"Students, staff from containment zones not allowed at exam centres: Health Ministry SOPs",https://cmsimages.tribuneindia.com/gallary_content/2020/9/2020_9$smallthumbimg_582087047.JPG,TRIBUNEINDIA,GOVERNMENT,Sep-20,TRUE,"['students', 'staff', 'containment', 'zones', 'allowed', 'exam', 'centres', 'health', 'ministry', 'sops']",students staff containment zones allowed exam centres health ministry sops
31216,13570,DGCA amends quarantine rules for airline crew,https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_1900970730.jpg,TRIBUNEINDIA,POLITICS,Jun-20,TRUE,"['dgca', 'amends', 'quarantine', 'rules', 'airline', 'crew']",dgca amends quarantine rules airline crew
1917,46409,"Swapan DasguptaÕs U-turn, ÔDesiÕ Aadhar that couldnÕt be trusted prior to 2014 has become trustworthy in 2017", https://static.theprint.in/wp-content/uploads/2019/06/BJPviolence-e1560352349785-324x235.jpg,AUGMENT,MISLEADING,,Fake,"['swapan', 'dasguptaõs', 'turn', 'ôdesiõ', 'aadhar', 'couldnõt', 'trusted', 'prior', 'trustworthy']",swapan dasguptaõs turn ôdesiõ aadhar couldnõt trusted prior trustworthy
51112,22174,BJP repeatedly ÔharassingÕ Congress leader Hardik Patel: Priyanka Gandhi Vadra,https://www.thestatesman.com/wp-content/uploads/2020/01/priyanka-gandhi-1.jpg,THESTATESMAN,ELECTION,Jan-20,TRUE,"['bjp', 'repeatedly', 'ôharassingõ', 'congress', 'leader', 'hardik', 'patel', 'priyanka', 'gandhi', 'vadra']",bjp repeatedly ôharassingõ congress leader hardik patel priyanka gandhi vadra
34574,47788,"BJP?s Yogeshwar Dutt loses to Congress again in Haryana?s Baroda, in 1st poll after farm laws", https://static.theprint.in/wp-content/uploads/2020/11/YogeshwarDutt-324x235.jpg,AUGMENT,GOVERNMENT,,Fake,"['bjp', 'yogeshwar', 'dutt', 'loses', 'congress', 'haryana', 'baroda', 'poll', 'farm', 'laws']",bjp yogeshwar dutt loses congress haryana baroda poll farm laws
3041,20496,"41 teams are pre-positioned for Orissa, West Bengal which are likely to be hit by AMPHAN: NDRF",https://www.thestatesman.com/wp-content/uploads/2020/05/cyclone-1.jpg,THESTATESMAN,VIOLENCE,May-20,TRUE,"['teams', 'pre', 'positioned', 'orissa', 'west', 'bengal', 'likely', 'hit', 'amphan', 'ndrf']",teams pre positioned orissa west bengal likely hit amphan ndrf
645,23766,"Õ10 enemies will be killed for every soldierÕs death,Õ warns Amit Shah",https://www.thestatesman.com/wp-content/uploads/2019/10/amit-shah-1.jpg,THESTATESMAN,COVID-19,Oct-19,TRUE,"['enemies', 'killed', 'soldierõs', 'death', 'warns', 'amit', 'shah']",enemies killed soldierõs death warns amit shah
25966,338,"Haryana: To oppose farm laws, INLD to protest in 14 districts on October 6","https://images.indianexpress.com/2019/10/abhay-chautala-1200.jpg?resize=450,250",INDIANEXPRESS,GOVERNMENT,Oct-19,TRUE,"['haryana', 'oppose', 'farm', 'laws', 'inld', 'protest', 'districts', 'october']",haryana oppose farm laws inld protest districts october
14719,45633,"Second manufactured audio clip, this one claims BJP plotted to hack EVMs", https://cmsimages.tribuneindia.com/gallary_content/2020/11/2020_11$smallthumbimg_487204972.jpg,AUGMENT,MISLEADING,,Fake,"['second', 'manufactured', 'audio', 'clip', 'claims', 'bjp', 'plotted', 'hack', 'evms']",second manufactured audio clip claims bjp plotted hack evms
24034,34273,"Tribals demand separate status in census, hold protest at Jantar Mantar",https://www.thestatesman.com/wp-content/uploads/2020/02/PROTESTS-2335.jpg,THESTATEMAN,GOVERNMENT,Feb-20,TRUE,"['tribals', 'demand', 'separate', 'status', 'census', 'hold', 'protest', 'jantar', 'mantar']",tribals demand separate status census hold protest jantar mantar
1619,49496,"Claims Say Kathua Gang-Rape Accused Was Taking Exam, CCTV Footage Proves Otherwise.No, this video does not show the severed head of a man accused of rape in India", https://newsmobile.in/wp-content/uploads/2020/07/Delhi_Flood_FAKE.jpg,AUGMENT,VIOLENCE,,Fake,"['claims', 'kathua', 'gang', 'rape', 'accused', 'taking', 'exam', 'cctv', 'footage', 'proves', 'video', 'severed', 'head', 'man', 'accused', 'rape', 'india']",claims kathua gang rape accused taking exam cctv footage proves video severed head man accused rape india
26553,36400,"Deve Gowdaï¿½s grandsons hope to make it to Lok Sabha on dynasty, bravado & not much else",https://static.theprint.in/wp-content/uploads/2019/04/JDS-e1555325396549-324x235.jpg,THEPRINT,ELECTION,Apr-19,TRUE,"['deve', 'gowdaï', 'grandsons', 'hope', 'lok', 'sabha', 'dynasty', 'bravado']",deve gowdaï grandsons hope lok sabha dynasty bravado
9275,36271,"Exit polls predict surge for Modiï¿½s NDA, yet another drubbing for Congress",https://static.theprint.in/wp-content/uploads/2018/08/2018_8img23_Aug_2018_PTI8_23_2018_000255B-324x235.jpg,THEPRINT,TRAD,Aug-18,TRUE,"['exit', 'polls', 'predict', 'surge', 'modiï', 'nda', 'drubbing', 'congress']",exit polls predict surge modiï nda drubbing congress
12067,13771,"Business activity approaching pre-Covid level, says PM",https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_46207257.jpg,TRIBUNEINDIA,POLITICS,Jun-20,TRUE,"['business', 'activity', 'approaching', 'pre', 'covid', 'level', 'says']",business activity approaching pre covid level says
18753,14803,Govt must immediately open its coffers and help the needy: Sonia,https://cmsimages.tribuneindia.com/gallary_content/2020/5/2020_5$smallthumbimg_1544529455.jpg,TRIBUNEINDIA,GOVERNMENT,May-20,TRUE,"['govt', 'immediately', 'open', 'coffers', 'help', 'needy', 'sonia']",govt immediately open coffers help needy sonia
18845,13401,Second batch of 250 Indians stranded in Pakistan due to lockdown return home,https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_1560959216.jpg,TRIBUNEINDIA,COVID-19,Jun-20,TRUE,"['second', 'batch', 'indians', 'stranded', 'pakistan', 'lockdown', 'return', 'home']",second batch indians stranded pakistan lockdown return home
41832,10567,Nine killed in fire at Telangana power plant,https://cmsimages.tribuneindia.com/gallary_content/2020/8/2020_8$smallthumbimg_1735949724.jpg,TRIBUNEINDIA,POLITICS,Aug-20,TRUE,"['killed', 'telangana', 'power', 'plant']",killed telangana power plant
32441,38019,Fact Check: No political party was involved in this hair pulling incident,https://akm-img-a-in.tosshub.com/indiatoday/images/story/201903/fact-check-girl-770-170x96.jpeg?eFColqnx7rZ52r02G5IVu45JNZbPp77G,INDIATODAY,POLITICS,19-Mar,Fake,"['fact', 'check', 'political', 'party', 'involved', 'hair', 'pulling', 'incident']",fact check political party involved hair pulling incident
12984,37444,J&Kï¿½s all-round development Centreï¿½s major goal  ï¿½ Parliamentary panel on visit to UT,https://static.theprint.in/wp-content/uploads/2021/01/JK-parlimanetary_edited-324x235.jpg,THEPRINT,ELECTION,Jan-21,TRUE,"['round', 'development', 'centreï', 'major', 'goal', 'parliamentary', 'panel', 'visit']",round development centreï major goal parliamentary panel visit
34217,49620,"Fact Check: Fake tweet on France deporting Pakistanis go viral after Imran slams Macron.HoaXposed: AAPs Alka Lamba tweets fake photo of pre-poll survey, deletes", https://akm-img-a-in.tosshub.com/indiatoday/images/story/202011/cover_pic-170x96.png?8xdlwwMX8K2.Ig6Ec2YuMAjD6_swVVai,AUGMENT,GOVERNMENT,,Fake,"['fact', 'check', 'fake', 'tweet', 'france', 'deporting', 'pakistanis', 'viral', 'imran', 'slams', 'macron', 'hoaxposed', 'aap', 'alka', 'lamba', 'tweets', 'fake', 'photo', 'pre', 'poll', 'survey', 'deletes']",fact check fake tweet france deporting pakistanis viral imran slams macron hoaxposed aap alka lamba tweets fake photo pre poll survey deletes
19488,49971,Narendra Modi cancels his Japan visit. Manmohan To Sue Narendra Modi For Snatching Maun Tag From Him, https://teekhimirchi.in/wp-content/uploads/2014/06/Narendra_Modi_on_Akhand_Bharat_Mission_featured-326x245.png,AUGMENT,GOVERNMENT,,Fake,"['narendra', 'modi', 'cancels', 'japan', 'visit', 'manmohan', 'sue', 'narendra', 'modi', 'snatching', 'maun', 'tag']",narendra modi cancels japan visit manmohan sue narendra modi snatching maun tag
25032,4042,Venkaiah Naidu: Judicial over-reach in some verdictsÉ organs of state must respect their limits,"https://images.indianexpress.com/2020/11/Venkaiah-Naidu.jpg?resize=450,250",INDIANEXPRESS,TERROR,Nov-20,TRUE,"['venkaiah', 'naidu', 'judicial', 'reach', 'verdictsé', 'organs', 'state', 'respect', 'limits']",venkaiah naidu judicial reach verdictsé organs state respect limits
47801,42501,Fact Check: Did Rahul Gandhi get migrant workers strategically placed for...,https://newsmobile.in/wp-content/uploads/2020/05/2e006f70-9a2f-4b63-a10b-534bc96f660f.jpg,NEWSMOBILE,MISLEADING,20-May,Fake,"['fact', 'check', 'rahul', 'gandhi', 'migrant', 'workers', 'strategically', 'placed']",fact check rahul gandhi migrant workers strategically placed
53989,28795,"Rajnath reveals Modi govt carried out another cross-border strike apart from 2016, 2019",https://static.theprint.in/wp-content/uploads/2019/02/singh-324x235.jpg,THEPRINT,COVID-19,Feb-19,TRUE,"['rajnath', 'reveals', 'modi', 'govt', 'carried', 'cross', 'border', 'strike', 'apart']",rajnath reveals modi govt carried cross border strike apart
1685,16769,"Set up four Courts of Appeal, make SC constitutional court: AG",https://cmsimages.tribuneindia.com/gallary_content/2020/11/2020_11$smallthumbimg_102645415.JPG,TRIBUNEINDIA,TERROR,Nov-20,TRUE,"['set', 'courts', 'appeal', 'constitutional', 'court']",set courts appeal constitutional court
26092,36807,PM Modi says Dalit leader Sitaram Kesri wasnï¿½t allowed to complete term as Congress chief,https://static.theprint.in/wp-content/uploads/2018/11/2018_11img16_Nov_2018_PTI11_16_2018_000086B-e1547622495987-324x235.jpg,THEPRINT,GOVERNMENT,Nov-18,TRUE,"['modi', 'says', 'dalit', 'leader', 'sitaram', 'kesri', 'wasnï', 'allowed', 'complete', 'term', 'congress', 'chief']",modi says dalit leader sitaram kesri wasnï allowed complete term congress chief
32924,44609,Dont believe this picture of PM Modi in Keffiyeh; heres the...,https://newsmobile.in/wp-content/uploads/2019/10/PM_Modi_Kaf_FAKE-324x160.jpg,NEWSMOBILE,VIOLENCE,19-Oct,Fake,"['believe', 'picture', 'modi', 'keffiyeh']",believe picture modi keffiyeh
26026,25221,"Costa Rica reopens to US tourists, but only from six states",https://cdn.cnn.com/cnnnext/dam/assets/200820215017-costa-rica-tourism-0803-super-tease.jpg,CNN,VIOLENCE,Aug-20,TRUE,"['costa', 'rica', 'reopens', 'tourists', 'states']",costa rica reopens tourists states
